movieid;title;rate;url;is_new;playable;cover
4082544;西风烈;5.9;https://movie.douban.com/subject/4082544/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p684366252.jpg
3793023;三傻大闹宝莱坞;9.1;https://movie.douban.com/subject/3793023/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p579729551.jpg
10574622;人再囧途之泰囧;7.5;https://movie.douban.com/subject/10574622/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1793720172.jpg
26791647;如何成为拉丁情人;6.4;https://movie.douban.com/subject/26791647/;True;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2454386981.jpg
26892281;青年警察;7.1;https://movie.douban.com/subject/26892281/;True;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2496271058.jpg
1292213;大话西游之大圣娶亲;9.2;https://movie.douban.com/subject/1292213/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2455050536.jpg
1299398;大话西游之月光宝盒;8.9;https://movie.douban.com/subject/1299398/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1280323646.jpg
3742360;让子弹飞;8.7;https://movie.douban.com/subject/3742360/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1512562287.jpg
25662329;疯狂动物城;9.2;https://movie.douban.com/subject/25662329/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2315672647.jpg
19944106;美人鱼;6.8;https://movie.douban.com/subject/19944106/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2316177058.jpg
25964071;夏洛特烦恼;7.4;https://movie.douban.com/subject/25964071/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2264377763.jpg
1306249;唐伯虎点秋香;8.4;https://movie.douban.com/subject/1306249/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1946455272.jpg
3287562;神偷奶爸;8.5;https://movie.douban.com/subject/3287562/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p792776858.jpg
4237879;人在囧途;7.4;https://movie.douban.com/subject/4237879/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p500548437.jpg
5308265;西游降魔篇;7.1;https://movie.douban.com/subject/5308265/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1856385532.jpg
1316510;射雕英雄传之东成西就;8.7;https://movie.douban.com/subject/1316510/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1993903133.jpg
1302425;喜剧之王;8.5;https://movie.douban.com/subject/1302425/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1043597424.jpg
26862259;乘风破浪;6.8;https://movie.douban.com/subject/26862259/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2408407697.jpg
6786002;触不可及;9.1;https://movie.douban.com/subject/6786002/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1454261925.jpg
1862151;疯狂的石头;8.2;https://movie.douban.com/subject/1862151/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p712241453.jpg
1291543;功夫;7.9;https://movie.douban.com/subject/1291543/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2219011938.jpg
1907966;疯狂原始人;8.7;https://movie.douban.com/subject/1907966/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1867084027.jpg
25717233;心花路放;7.0;https://movie.douban.com/subject/25717233/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2199268153.jpg
11525673;布达佩斯大饭店;8.7;https://movie.douban.com/subject/11525673/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2178872593.jpg
26311973;唐人街探案;7.4;https://movie.douban.com/subject/26311973/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2302930556.jpg
25921812;驴得水;8.3;https://movie.douban.com/subject/25921812/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2393044761.jpg
1293350;两杆大烟枪;9.0;https://movie.douban.com/subject/1293350/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p792443418.jpg
25801066;西游伏妖篇;5.6;https://movie.douban.com/subject/25801066/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2411953504.jpg
4807924;泰迪熊;7.0;https://movie.douban.com/subject/4807924/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1588315198.jpg
1293088;小鬼当家;8.1;https://movie.douban.com/subject/1293088/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1529668801.jpg
1859036;宝贝计划;7.1;https://movie.douban.com/subject/1859036/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p946770581.jpg
25723907;捉妖记;6.8;https://movie.douban.com/subject/25723907/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2257944916.jpg
1297518;九品芝麻官;8.1;https://movie.douban.com/subject/1297518/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p648370300.jpg
10741643;我的个神啊;8.3;https://movie.douban.com/subject/10741643/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2243803873.jpg
1293351;食神;7.8;https://movie.douban.com/subject/1293351/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2208185679.jpg
4915857;神偷奶爸2;8.0;https://movie.douban.com/subject/4915857/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2164225595.jpg
2129039;飞屋环游记;8.9;https://movie.douban.com/subject/2129039/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p465583562.jpg
25895276;煎饼侠;6.0;https://movie.douban.com/subject/25895276/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2253038483.jpg
1291578;冰川时代;8.4;https://movie.douban.com/subject/1291578/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1910895719.jpg
25710912;港囧;5.7;https://movie.douban.com/subject/25710912/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2266145079.jpg
3313801;非诚勿扰;7.1;https://movie.douban.com/subject/3313801/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p484918648.jpg
3233761;宿醉;7.6;https://movie.douban.com/subject/3233761/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p455238724.jpg
1307739;国产凌凌漆;8.1;https://movie.douban.com/subject/1307739/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1411605098.jpg
1329936;大内密探零零发;7.6;https://movie.douban.com/subject/1329936/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2455844666.jpg
24879858;分手大师;5.0;https://movie.douban.com/subject/24879858/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2188112867.jpg
10605978;私人订制;5.6;https://movie.douban.com/subject/10605978/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2159261731.jpg
1961963;长江七号;6.3;https://movie.douban.com/subject/1961963/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2097947361.jpg
1297570;变相怪杰;7.8;https://movie.douban.com/subject/1297570/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2043441362.jpg
1296909;虎口脱险;8.9;https://movie.douban.com/subject/1296909/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2399597512.jpg
1297747;少林足球;7.3;https://movie.douban.com/subject/1297747/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1127695736.jpg
25870084;重返20岁;7.2;https://movie.douban.com/subject/25870084/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2216353367.jpg
1303173;甲方乙方;8.2;https://movie.douban.com/subject/1303173/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2436823425.jpg
1305065;公主日记;7.5;https://movie.douban.com/subject/1305065/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2169009638.jpg
3233635;功夫熊猫2;8.0;https://movie.douban.com/subject/3233635/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p877183898.jpg
2124703;疯狂的赛车;7.9;https://movie.douban.com/subject/2124703/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p767619568.jpg
1291579;怪兽电力公司;8.6;https://movie.douban.com/subject/1291579/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1805127697.jpg
3731581;里约大冒险;8.3;https://movie.douban.com/subject/3731581/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2170811687.jpg
1303815;你丫闭嘴！;8.0;https://movie.douban.com/subject/1303815/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2173579470.jpg
1777612;阳光小美女;8.2;https://movie.douban.com/subject/1777612/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p792394752.jpg
1297223;鹿鼎记;7.8;https://movie.douban.com/subject/1297223/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1655229345.jpg
1297863;武状元苏乞儿;7.4;https://movie.douban.com/subject/1297863/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2002731301.jpg
1835843;博物馆奇妙夜;7.2;https://movie.douban.com/subject/1835843/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2155462073.jpg
4917726;阳光姐妹淘;8.8;https://movie.douban.com/subject/4917726/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1374786017.jpg
1783457;功夫熊猫;7.9;https://movie.douban.com/subject/1783457/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1597238857.jpg
1297018;冒牌天神;7.4;https://movie.douban.com/subject/1297018/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2165714151.jpg
26182910;功夫瑜伽;5.1;https://movie.douban.com/subject/26182910/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2412371389.jpg
2133323;白日梦想家;8.3;https://movie.douban.com/subject/2133323/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2160195181.jpg
3550132;非常主播;7.9;https://movie.douban.com/subject/3550132/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p547516194.jpg
25812712;神偷奶爸3;6.9;https://movie.douban.com/subject/25812712/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2469070974.jpg
6011806;厨子戏子痞子;7.0;https://movie.douban.com/subject/6011806/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1903751875.jpg
1297478;上帝也疯狂;8.6;https://movie.douban.com/subject/1297478/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2173719647.jpg
3157605;巴黎淘气帮;8.6;https://movie.douban.com/subject/3157605/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p465446537.jpg
24879820;奇怪的她;8.3;https://movie.douban.com/subject/24879820/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2162863558.jpg
1302090;逃学威龙;7.5;https://movie.douban.com/subject/1302090/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2002724530.jpg
10533913;头脑特工队;8.7;https://movie.douban.com/subject/10533913/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2266293606.jpg
26354572;欢乐好声音;8.2;https://movie.douban.com/subject/26354572/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2411622136.jpg
26879060;情圣;6.1;https://movie.douban.com/subject/26879060/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2409022364.jpg
4822848;武林外传;6.4;https://movie.douban.com/subject/4822848/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p824702120.jpg
6534248;无敌破坏王;8.6;https://movie.douban.com/subject/6534248/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1735642656.jpg
25752261;女间谍;7.5;https://movie.douban.com/subject/25752261/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2254455238.jpg
1308755;僵尸肖恩;7.6;https://movie.douban.com/subject/1308755/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1429482773.jpg
11589036;功夫熊猫3;7.7;https://movie.douban.com/subject/11589036/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2306653420.jpg
1300498;百变星君;7.2;https://movie.douban.com/subject/1300498/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1177354736.jpg
3683409;夜·店;6.6;https://movie.douban.com/subject/3683409/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p503634616.jpg
1304022;大腕;7.7;https://movie.douban.com/subject/1304022/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1276436135.jpg
1305265;河东狮吼;6.7;https://movie.douban.com/subject/1305265/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1524343344.jpg
3007773;海盗电台;8.6;https://movie.douban.com/subject/3007773/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p769608791.jpg
3789848;怪兽大学;8.0;https://movie.douban.com/subject/3789848/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2033476722.jpg
1927686;爱情呼叫转移;6.3;https://movie.douban.com/subject/1927686/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p486787456.jpg
1292401;真爱至上;8.5;https://movie.douban.com/subject/1292401/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p475600770.jpg
6019180;开心家族;8.5;https://movie.douban.com/subject/6019180/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p892692364.jpg
1294371;摩登时代;9.2;https://movie.douban.com/subject/1294371/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2173707976.jpg
4913200;大魔术师;6.6;https://movie.douban.com/subject/4913200/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1382183308.jpg
24750126;荒蛮故事;8.7;https://movie.douban.com/subject/24750126/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2192834364.jpg
6080775;黄金大劫案;6.8;https://movie.douban.com/subject/6080775/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1530053393.jpg
2213591;重返十七岁;7.3;https://movie.douban.com/subject/2213591/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p477810397.jpg
26277313;西游记之大圣归来;8.2;https://movie.douban.com/subject/26277313/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2255028780.jpg
1297102;天生一对;8.3;https://movie.douban.com/subject/1297102/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1933809793.jpg
26289144;滚蛋吧！肿瘤君;7.4;https://movie.douban.com/subject/26289144/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2259298553.jpg
11624706;小黄人大眼萌;7.3;https://movie.douban.com/subject/11624706/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2265761240.jpg
26320029;万万没想到;5.5;https://movie.douban.com/subject/26320029/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2291070523.jpg
1806555;热血警探;8.3;https://movie.douban.com/subject/1806555/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p449619623.jpg
21817627;爱宠大机密;7.5;https://movie.douban.com/subject/21817627/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2363369616.jpg
1793491;美食总动员;8.2;https://movie.douban.com/subject/1793491/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p465604496.jpg
1299680;整蛊专家;7.3;https://movie.douban.com/subject/1299680/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2164309000.jpg
2353023;驯龙高手;8.7;https://movie.douban.com/subject/2353023/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p450042258.jpg
1307323;天下无双;7.0;https://movie.douban.com/subject/1307323/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2205490720.jpg
1300064;家有喜事;8.1;https://movie.douban.com/subject/1300064/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p940263436.jpg
6872273;盲探;7.1;https://movie.douban.com/subject/6872273/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2003777772.jpg
1292215;天使爱美丽;8.7;https://movie.douban.com/subject/1292215/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p803896904.jpg
1474185;人生遥控器;7.7;https://movie.douban.com/subject/1474185/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p735368246.jpg
1308747;手机;7.3;https://movie.douban.com/subject/1308747/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1930481609.jpg
1292286;我的野蛮女友;8.1;https://movie.douban.com/subject/1292286/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p489336497.jpg
10574468;北京遇上西雅图;7.4;https://movie.douban.com/subject/10574468/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1878328589.jpg
1306951;鹿鼎记2：神龙教;7.6;https://movie.douban.com/subject/1306951/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1655227895.jpg
3670447;大内密探灵灵狗;5.0;https://movie.douban.com/subject/3670447/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2374045339.jpg
1307014;不见不散;7.8;https://movie.douban.com/subject/1307014/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2080749733.jpg
10777687;7号房的礼物;8.7;https://movie.douban.com/subject/10777687/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1816276065.jpg
2357162;冰川时代3;8.2;https://movie.douban.com/subject/2357162/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2213132432.jpg
24741412;哪啊哪啊神去村;8.5;https://movie.douban.com/subject/24741412/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2214469584.jpg
10604486;不二神探;4.6;https://movie.douban.com/subject/10604486/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2006870496.jpg
2257732;博物馆奇妙夜2;6.8;https://movie.douban.com/subject/2257732/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1381135172.jpg
1309172;初恋50次;7.9;https://movie.douban.com/subject/1309172/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p480949516.jpg
3928370;越光宝盒;5.2;https://movie.douban.com/subject/3928370/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p798688444.jpg
3269068;精灵旅社;7.8;https://movie.douban.com/subject/3269068/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2155072056.jpg
3654340;宿醉2;6.8;https://movie.douban.com/subject/3654340/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1016132295.jpg
21349734;博物馆奇妙夜3;7.0;https://movie.douban.com/subject/21349734/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2219665256.jpg
1408312;旋风小子;7.8;https://movie.douban.com/subject/1408312/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2352121968.jpg
25911694;摆渡人;4.0;https://movie.douban.com/subject/25911694/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2390687452.jpg
1304854;律政俏佳人;7.2;https://movie.douban.com/subject/1304854/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2201173343.jpg
1305355;审死官;7.4;https://movie.douban.com/subject/1305355/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2265204834.jpg
1300613;土拨鼠之日;8.5;https://movie.douban.com/subject/1300613/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2493191199.jpg
4914468;冰川时代4;8.0;https://movie.douban.com/subject/4914468/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1596241117.jpg
1293353;小鬼当家2;7.7;https://movie.douban.com/subject/1293353/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2442677226.jpg
1437342;冰川时代2：融冰之灾;8.0;https://movie.douban.com/subject/1437342/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2204578670.jpg
2998373;帕丁顿熊;7.6;https://movie.douban.com/subject/2998373/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2230471461.jpg
1298644;赌圣;7.4;https://movie.douban.com/subject/1298644/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1148006580.jpg
1301171;偷拐抢骗;8.5;https://movie.douban.com/subject/1301171/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p616753227.jpg
2037796;丑女大翻身;7.1;https://movie.douban.com/subject/2037796/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1765318197.jpg
1309020;全民情敌;7.5;https://movie.douban.com/subject/1309020/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2239596651.jpg
11625097;澳门风云;5.7;https://movie.douban.com/subject/11625097/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2167451620.jpg
1829654;憨豆的黄金周;7.9;https://movie.douban.com/subject/1829654/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p886541907.jpg
6126442;一步之遥;6.3;https://movie.douban.com/subject/6126442/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2210853894.jpg
1308753;公主日记2;6.9;https://movie.douban.com/subject/1308753/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p812852241.jpg
1301509;修女也疯狂;8.0;https://movie.douban.com/subject/1301509/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1505765195.jpg
6880497;盗钥匙的方法;8.4;https://movie.douban.com/subject/6880497/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1979399699.jpg
26754831;绝世高手;6.2;https://movie.douban.com/subject/26754831/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2462744662.jpg
24405378;王牌特工：特工学院;8.4;https://movie.douban.com/subject/24405378/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2231932406.jpg
25858785;澳门风云2;5.6;https://movie.douban.com/subject/25858785/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2224055583.jpg
1296436;有话好好说;8.0;https://movie.douban.com/subject/1296436/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1194789138.jpg
26630781;我不是潘金莲;6.7;https://movie.douban.com/subject/26630781/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2378133884.jpg
1305279;色即是空;7.2;https://movie.douban.com/subject/1305279/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1708333849.jpg
25830732;王牌贱谍：格林斯比;7.2;https://movie.douban.com/subject/25830732/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2321193376.jpg
3126196;十全九美;5.1;https://movie.douban.com/subject/3126196/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2097938328.jpg
2132495;朱诺;7.9;https://movie.douban.com/subject/2132495/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p583934580.jpg
1296201;逃学威龙2;7.2;https://movie.douban.com/subject/1296201/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1177313584.jpg
26389069;铁道飞虎;5.1;https://movie.douban.com/subject/26389069/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2404720316.jpg
4212172;十二生肖;6.7;https://movie.douban.com/subject/4212172/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1826580562.jpg
1867345;遗愿清单;8.5;https://movie.douban.com/subject/1867345/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p708613284.jpg
16475702;一夜惊喜;5.5;https://movie.douban.com/subject/16475702/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2068215479.jpg
1299765;回魂夜;7.7;https://movie.douban.com/subject/1299765/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1020527660.jpg
1295242;精灵鼠小弟;7.5;https://movie.douban.com/subject/1295242/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1377980123.jpg
1307389;憨豆特工;7.5;https://movie.douban.com/subject/1307389/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p532195039.jpg
1303203;瘦身男女;6.7;https://movie.douban.com/subject/1303203/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p482178364.jpg
3178770;马达加斯加3;8.2;https://movie.douban.com/subject/3178770/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1503869385.jpg
26290365;恶棍天使;4.0;https://movie.douban.com/subject/26290365/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2298326979.jpg
2147854;好好先生;7.6;https://movie.douban.com/subject/2147854/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2166491697.jpg
26393561;小萝莉的猴神大叔;8.7;https://movie.douban.com/subject/26393561/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2257314914.jpg
1295253;美国派;7.3;https://movie.douban.com/subject/1295253/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1446184593.jpg
6873143;一条狗的使命;7.7;https://movie.douban.com/subject/6873143/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2432493858.jpg
10594965;实习生;7.6;https://movie.douban.com/subject/10594965/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2260497287.jpg
1394968;举起手来！;6.3;https://movie.douban.com/subject/1394968/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1538030270.jpg
1858711;玩具总动员3;8.7;https://movie.douban.com/subject/1858711/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1283675359.jpg
1299745;破坏之王;7.3;https://movie.douban.com/subject/1299745/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1622122561.jpg
1308776;加菲猫;7.6;https://movie.douban.com/subject/1308776/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2221541622.jpg
1300566;赌侠;7.3;https://movie.douban.com/subject/1300566/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1987598517.jpg
3642835;黑衣人3;7.5;https://movie.douban.com/subject/3642835/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1731774258.jpg
19957083;泰迪熊2;6.4;https://movie.douban.com/subject/19957083/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2251685689.jpg
1291577;超人总动员;7.9;https://movie.douban.com/subject/1291577/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2167017148.jpg
2161696;他其实没那么喜欢你;7.7;https://movie.douban.com/subject/2161696/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p477821688.jpg
1309201;马达加斯加;7.7;https://movie.douban.com/subject/1309201/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1971268235.jpg
4009651;斗牛;7.8;https://movie.douban.com/subject/4009651/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2128617874.jpg
3179758;邻家特工;6.1;https://movie.douban.com/subject/3179758/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1509641713.jpg
